[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 6, -0.23333333333333336, [[0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 18, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 5, -0.03333333333333338, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.06666666666666671, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 9, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 11, -0.10000000000000003, [[0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.23333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 7, -0.13333333333333336, [[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 5, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 12, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.2, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.16666666666666669, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 15, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.23333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 16, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.2, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 7, -0.13333333333333336, [[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 16, -0.10000000000000003, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 11, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 10, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 1, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 18, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.10000000000000003, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 7, -0.23333333333333336, [[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 2, -0.13333333333333336, [[0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 4, -0.13333333333333336, [[0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 9, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 15, -0.23333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 7, -0.16666666666666669, [[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 11, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 18, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.06666666666666671, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 4, -0.13333333333333336, [[0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 4, -0.10000000000000003, [[0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 7, -0.16666666666666669, [[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 14, -0.33333333333333337, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.2, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 4, -0.13333333333333336, [[0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 15, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 18, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.23333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 10, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 0, -0.23333333333333336, [[1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 16, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 4, -0.2, [[0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.16666666666666669, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.13333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 13, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 1, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 6, -0.16666666666666669, [[0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 13, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 12, -0.10000000000000003, [[0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 16, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 13, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 9, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 6, -0.13333333333333336, [[0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 0, -0.16666666666666669, [[1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 2, 0.0, [[0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], False
[[0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 4, -0.13333333333333336, [[0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 15, -0.06666666666666671, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.13333333333333336, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.16666666666666669, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 1, -0.06666666666666671, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.16666666666666669, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.2, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 1, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 11, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 6, -0.10000000000000003, [[0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.16666666666666669, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 1, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.16666666666666669, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 0, -0.16666666666666669, [[1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 12, -0.06666666666666671, [[0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 0, -0.16666666666666669, [[1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 13, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 9, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.2, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 3, -0.13333333333333336, [[0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 14, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.13333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 13, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 18, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 11, -0.03333333333333338, [[0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 14, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.10000000000000003, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 17, -0.13333333333333336, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.13333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 12, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.13333333333333336, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 7, -0.13333333333333336, [[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 15, -0.16666666666666669, [[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]], True
[[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]], 8, -0.16666666666666669, [[0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]], True
